quadkey,latitude,longitude,rwi,error
03321313003111,15.1039461,-23.5656738,-0.308,0.559
03321311123112,16.0985977,-22.8845215,-0.340,0.508
03321313001023,15.2099875,-23.6975098,-0.314,0.558
03321313012033,15.0402957,-23.4777832,0.234,0.569
03321312121101,14.9341696,-24.3127441,-0.917,0.491
03321312103202,14.9978516,-24.4226074,-0.405,0.555
03321313001201,15.1887835,-23.6975098,-0.216,0.532
03321312103122,15.0402957,-24.3347168,0.344,0.612
03321313021111,14.9341696,-23.5656738,0.158,0.568
03321310101103,16.6046096,-24.3127441,0.138,0.574
03321132230210,16.8781467,-24.9060059,0.337,0.632
03321313001212,15.1675773,-23.6755371,-0.377,0.540
03321313003001,15.1039461,-23.6975098,0.238,0.595
03321311101100,16.6256648,-22.9284668,0.580,0.639
03321313003333,14.9553991,-23.5656738,0.674,0.590
03321132203002,17.1092924,-25.1257324,-0.138,0.463
03321312031122,14.8704688,-24.6862793,0.591,0.614
03321313003112,15.0827314,-23.5876465,-0.064,0.559
03321312031210,14.8492310,-24.7302246,-0.330,0.584
03321132200332,17.1512882,-25.1696777,0.281,0.574
03321313001001,15.2735868,-23.6975098,-0.462,0.586
03321310110001,16.6256648,-24.2248535,-0.565,0.505
03321312120102,14.9129381,-24.5104980,-0.241,0.574
03321311123300,16.0352546,-22.9284668,-0.596,0.612
03321313012233,14.9553991,-23.4777832,0.131,0.608
03321310101130,16.5835521,-24.2907715,-0.245,0.595
03321313003101,15.1039461,-23.6096191,0.580,0.597
03321312120133,14.8704688,-24.4445801,-0.177,0.573
03321132203110,17.1302914,-24.9938965,-0.268,0.608
03321312121102,14.9129381,-24.3347168,-0.627,0.853
03321311101103,16.6046096,-22.9064941,0.947,0.649
03321313003011,15.1039461,-23.6535645,0.716,0.618
03321133323120,16.7519476,-22.9284668,0.351,0.636
03321133323003,16.7729866,-22.9943848,-0.109,0.563
03321313003013,15.0827314,-23.6535645,1.020,0.587
03321312103301,15.0190747,-24.3127441,0.548,0.606
03321132201231,17.1722825,-25.0598145,0.671,0.616
03321311101112,16.6046096,-22.8845215,-0.174,0.588
03321313000311,15.1887835,-23.7414551,-0.019,0.560
03321313012210,15.0190747,-23.4997559,-0.596,0.567
03321313021113,14.9129381,-23.5656738,0.152,0.555
03321313002111,15.1039461,-23.7414551,-0.478,0.521
03321132201323,17.1512882,-25.0158691,0.417,0.616
03321310101031,16.5835521,-24.3566895,-0.287,0.597
03321132323321,16.6677684,-24.3127441,0.171,0.570
03321132230023,16.8991717,-24.9279785,0.021,0.555
03321133323320,16.6677684,-22.9284668,0.256,0.574
03321312120113,14.9129381,-24.4445801,-0.086,0.820
03321313030013,14.9129381,-23.4777832,0.521,0.604
03321313001310,15.1887835,-23.5876465,0.970,0.632
03321313001330,15.1463690,-23.5876465,0.058,0.575
03321313001322,15.1251586,-23.6315918,0.597,0.592
03321310101100,16.6256648,-24.3347168,0.367,0.573
03321312121002,14.9129381,-24.4226074,-0.191,0.535
03321313011111,15.2735868,-23.2141113,0.289,0.546
03321311121332,16.1408153,-22.8845215,0.787,0.603
03321313012030,15.0615146,-23.4997559,0.018,0.546
03321313003032,15.0402957,-23.6755371,-0.263,0.545
03321311130210,16.2041247,-22.7966309,-0.155,0.532
03321132230230,16.8360897,-24.9060059,0.109,0.522
03321313021102,14.9129381,-23.6315918,-0.378,0.492
03321132201321,17.1722825,-25.0158691,0.185,0.503
03321312120131,14.8917045,-24.4445801,-0.187,0.565
03321132203100,17.1302914,-25.0378418,0.122,0.588
03321313003023,15.0402957,-23.6975098,-0.616,0.473
03321312120110,14.9341696,-24.4665527,0.178,0.581
03321132221133,16.8991717,-24.9719238,0.887,0.619
03321312103300,15.0190747,-24.3347168,-0.223,0.596
03321132230320,16.8360897,-24.8620605,-0.272,0.568
03321133323011,16.7940233,-22.9504395,-0.670,0.595
03321132201230,17.1722825,-25.0817871,0.342,0.583
03321313001022,15.2099875,-23.7194824,-0.294,0.521
03321132230032,16.8991717,-24.9060059,0.731,0.602
03321311132101,16.1197076,-22.7307129,-0.038,0.570
03321313001323,15.1251586,-23.6096191,0.071,0.557
03321313021101,14.9341696,-23.6096191,-0.029,0.615
03321313030000,14.9341696,-23.5437012,0.164,0.573
03321311123111,16.1197076,-22.8625488,-0.532,0.769
03321312102332,14.9553991,-24.4665527,0.039,0.585
03321313003213,14.9978516,-23.6535645,-0.415,0.480
03321313100013,15.2523892,-23.1262207,0.276,0.545
03321313012231,14.9766264,-23.4777832,0.042,0.527
03321311223222,15.2947823,-23.7194824,0.017,0.503
03321132202302,17.0252724,-25.2136230,-0.057,0.493
03321132202301,17.0462809,-25.1916504,-0.387,0.573
03321313010223,15.1251586,-23.5217285,1.166,0.618
03321313100220,15.1463690,-23.1921387,-0.170,0.578
03321312121020,14.8917045,-24.4226074,-0.171,0.573
03321313003010,15.1039461,-23.6755371,0.672,0.637
03321311222331,15.3159757,-23.7414551,0.158,0.479
03321313003103,15.0827314,-23.6096191,-0.020,0.568
03321132221230,16.8360897,-25.0817871,-0.154,0.559
03321313001303,15.1675773,-23.6096191,0.034,0.542
03321313012002,15.0827314,-23.5437012,0.167,0.581
03321132202030,17.0882909,-25.2575684,-0.707,0.504
03321312031120,14.8917045,-24.6862793,0.872,0.599
03321132201222,17.1512882,-25.1257324,0.256,0.570
03321310101111,16.6256648,-24.2687988,-0.152,0.546
03321132221313,16.8571194,-24.9719238,0.389,0.606
03321312121130,14.8917045,-24.2907715,0.049,0.606
03321313000332,15.1251586,-23.7634277,-0.441,0.555
03321132203012,17.1092924,-25.0817871,-0.005,0.531
03321313001220,15.1463690,-23.7194824,-0.304,0.552
03321313003313,14.9978516,-23.5656738,-0.409,0.553
03321312103312,14.9978516,-24.2907715,-0.040,0.523
03321311123101,16.1197076,-22.9064941,0.460,0.626
03321313003113,15.0827314,-23.5656738,-0.046,0.542
03321313010221,15.1463690,-23.5217285,0.867,0.633
03321310110103,16.6046096,-24.1369629,-0.279,0.599
03321312121110,14.9341696,-24.2907715,-0.213,0.647
03321133323121,16.7519476,-22.9064941,-0.301,0.574
03321132221132,16.8991717,-24.9938965,1.283,0.636
03321312121121,14.8917045,-24.3127441,-0.267,0.589
03321312103032,15.0402957,-24.3786621,0.120,0.619
03321313001122,15.2099875,-23.6315918,0.296,0.610
03321310101121,16.5835521,-24.3127441,-0.462,0.499
03321312103210,15.0190747,-24.3786621,-0.602,0.645
03321132221231,16.8360897,-25.0598145,0.414,0.592
03321132202112,17.1092924,-25.1696777,-0.136,0.575
03321132323232,16.6467178,-24.3786621,-0.103,0.612
03321310101132,16.5624922,-24.2907715,-0.225,0.593
03321313012032,15.0402957,-23.4997559,-0.228,0.572
03321313000330,15.1463690,-23.7634277,0.294,0.639
03321132203011,17.1302914,-25.0598145,-0.338,0.549
03321132230213,16.8571194,-24.8840332,-0.112,0.498
03321313021103,14.9129381,-23.6096191,0.298,0.599
03321312121012,14.9129381,-24.3786621,-0.091,0.560
03321313001302,15.1675773,-23.6315918,0.037,0.589
03321313003300,15.0190747,-23.6315918,-0.231,0.465
03321133323323,16.6467178,-22.9064941,-0.409,0.548
03321312121000,14.9341696,-24.4226074,-0.504,0.557
03321132201221,17.1722825,-25.1037598,0.788,0.612
03321313011131,15.2311894,-23.2141113,0.316,0.602
03321313011331,15.1463690,-23.2141113,0.993,0.649
03321311121303,16.1830238,-22.9064941,0.672,0.633
03321312121211,14.8492310,-24.3566895,0.216,0.602
03321313012213,14.9978516,-23.4777832,0.292,0.533
03321313003012,15.0827314,-23.6755371,0.843,0.592
03321132202312,17.0252724,-25.1696777,-0.535,0.567
03321133323013,16.7729866,-22.9504395,0.255,0.594
03321313021112,14.9129381,-23.5876465,-0.174,0.575
03321311132220,15.9930146,-22.8405762,-0.711,0.541
03321132230203,16.8571194,-24.9279785,-0.523,0.492
03321313001203,15.1675773,-23.6975098,0.343,0.566
03321132200330,17.1722825,-25.1696777,-0.018,0.534
03321311223220,15.3159757,-23.7194824,-0.123,0.480
03321313001213,15.1675773,-23.6535645,-0.059,0.537
03321132230022,16.8991717,-24.9499512,0.212,0.600
03321132203113,17.1092924,-24.9719238,-0.292,0.487
03321132203003,17.1092924,-25.1037598,0.015,0.451
03321132323231,16.6677684,-24.3566895,-0.290,0.589
03321313030001,14.9341696,-23.5217285,1.140,0.636
03321132202310,17.0462809,-25.1696777,-0.682,0.479
03321311222333,15.2947823,-23.7414551,0.009,0.474
03321132202323,16.9832482,-25.1916504,-0.476,0.468
03321312120103,14.9129381,-24.4885254,0.347,0.564
03321312103201,15.0190747,-24.4006348,0.104,0.585
03321312102333,14.9553991,-24.4445801,-0.130,0.581
03321313001013,15.2523892,-23.6535645,0.318,0.598
03321313001232,15.1251586,-23.6755371,0.571,0.606
03321313003223,14.9553991,-23.6975098,-0.500,0.498
03321311123110,16.1197076,-22.8845215,0.243,0.612
03321311121333,16.1408153,-22.8625488,-0.278,0.561
03321132323323,16.6467178,-24.3127441,0.041,0.595
03321132203212,17.0252724,-25.0817871,0.383,0.618
03321132221233,16.8150577,-25.0598145,0.210,0.616
03321311121302,16.1830238,-22.9284668,1.198,0.610
03321313012223,14.9553991,-23.5217285,0.981,0.621
03321132221303,16.8571194,-25.0158691,-0.260,0.539
03321133323102,16.7729866,-22.9284668,0.051,0.576
03321313012222,14.9553991,-23.5437012,0.050,0.579
03321313100100,15.2735868,-23.1042480,0.059,0.474
03321132202130,17.0882909,-25.1696777,-0.382,0.449
03321313001210,15.1887835,-23.6755371,-0.540,0.572
03321311101101,16.6256648,-22.9064941,0.335,0.565
03321132202103,17.1092924,-25.1916504,-0.130,0.449
03321311130203,16.1830238,-22.8186035,-0.020,0.571
03321312120121,14.8917045,-24.4885254,0.705,0.626
03321132230302,16.8571194,-24.8620605,0.051,0.568
03321312031031,14.8917045,-24.7082520,-0.409,0.481
03321313003120,15.0615146,-23.6315918,-0.249,0.535
03321312121123,14.8704688,-24.3127441,0.038,0.591
03321313003133,15.0402957,-23.5656738,0.224,0.575
03321313012022,15.0402957,-23.5437012,0.051,0.557
03321132201233,17.1512882,-25.0598145,-0.275,0.588
03321313001121,15.2311894,-23.6096191,-0.386,0.687
03321312103203,14.9978516,-24.4006348,-0.490,0.630
03321313003332,14.9553991,-23.5876465,0.149,0.558
03321313001002,15.2523892,-23.7194824,0.306,0.572
03321312031033,14.8704688,-24.7082520,-0.027,0.595
03321313012320,14.9766264,-23.4558105,0.250,0.552
03321132202123,17.0672871,-25.1916504,-0.344,0.557
03321132230200,16.8781467,-24.9499512,-0.109,0.549
03321313001000,15.2735868,-23.7194824,-0.119,0.554
03321313003232,14.9553991,-23.6755371,-0.121,0.621
03321132201220,17.1722825,-25.1257324,-0.166,0.555
03321132221311,16.8781467,-24.9719238,1.049,0.631
03321132203131,17.0882909,-24.9719238,0.103,0.479
03321312121022,14.8704688,-24.4226074,0.359,0.588
03321313003002,15.0827314,-23.7194824,-0.272,0.517
03321132221300,16.8781467,-25.0378418,-0.239,0.571
03321313001123,15.2099875,-23.6096191,0.605,0.592
03321132230223,16.8150577,-24.9279785,-0.556,0.457
03321133323031,16.7519476,-22.9504395,0.978,0.635
03321313012021,15.0615146,-23.5217285,-0.101,0.577
03321313003031,15.0615146,-23.6535645,-0.163,0.554
03321310101102,16.6046096,-24.3347168,-0.599,0.568
03321311121321,16.1619207,-22.9064941,0.440,0.589
03321310101011,16.6256648,-24.3566895,-0.114,0.509
03321132203103,17.1092924,-25.0158691,-0.408,0.489
03321313012211,15.0190747,-23.4777832,-0.124,0.574
03321313012031,15.0615146,-23.4777832,0.303,0.609
03321313003132,15.0402957,-23.5876465,-0.021,0.574
03321313030003,14.9129381,-23.5217285,1.060,0.630
03321313003130,15.0615146,-23.5876465,0.658,0.607
03321313003122,15.0402957,-23.6315918,-0.238,0.504
03321313001003,15.2523892,-23.6975098,0.132,0.544
03321313003131,15.0615146,-23.5656738,0.377,0.555
03321132203010,17.1302914,-25.0817871,0.077,0.551
03321313003000,15.1039461,-23.7194824,0.109,0.562
03321311121323,16.1408153,-22.9064941,0.292,0.636
03321132202210,17.0462809,-25.2575684,-0.380,0.461
03321313012003,15.0827314,-23.5217285,0.213,0.552
03321310101101,16.6256648,-24.3127441,0.216,0.609
03321132202031,17.0882909,-25.2355957,-0.119,0.548
03321311123301,16.0352546,-22.9064941,-0.315,0.569
03321311130323,16.1408153,-22.7307129,0.525,0.583
03321311121312,16.1830238,-22.8845215,-0.258,0.549
03321313000313,15.1675773,-23.7414551,-0.458,0.593
03321313001031,15.2311894,-23.6535645,0.003,0.597
03321313012232,14.9553991,-23.4997559,0.862,0.575
03321310101110,16.6256648,-24.2907715,0.551,0.624
03321313003102,15.0827314,-23.6315918,1.166,0.595
03321313012230,14.9766264,-23.4997559,-0.045,0.574
03321132201213,17.1932744,-25.0598145,0.387,0.583
03321313012122,15.0402957,-23.4558105,0.670,0.547
03321313030002,14.9129381,-23.5437012,0.992,0.616
03321132202300,17.0462809,-25.2136230,0.511,0.594
03321313003210,15.0190747,-23.6755371,-0.488,0.608
03321132323233,16.6467178,-24.3566895,-0.780,0.549
03321312102323,14.9553991,-24.4885254,-0.181,0.615
03321132200323,17.1512882,-25.1916504,-0.477,0.451
03321313012300,15.0190747,-23.4558105,-0.367,0.597
03321313001300,15.1887835,-23.6315918,-0.152,0.559
03321311101102,16.6046096,-22.9284668,0.719,0.678
03321313100000,15.2735868,-23.1921387,-0.669,0.505
03321123313313,17.0252724,-25.3234863,-0.428,0.472
03321312121031,14.8917045,-24.3566895,-0.197,0.547
03321313003301,15.0190747,-23.6096191,0.250,0.520
03321312103330,14.9766264,-24.2907715,0.193,0.598
03321132203101,17.1302914,-25.0158691,-0.222,0.579
03321132203020,17.0882909,-25.1257324,-0.431,0.478
03321312103123,15.0402957,-24.3127441,-0.090,0.586
03321312103033,15.0402957,-24.3566895,0.136,0.596
03321312103023,15.0402957,-24.4006348,-0.315,0.581
03321312103220,14.9766264,-24.4226074,-0.488,0.550
03321313012212,14.9978516,-23.4997559,0.038,0.528
03321313003021,15.0615146,-23.6975098,-0.553,0.527
03321312102330,14.9766264,-24.4665527,0.217,0.611
03321312031212,14.8279911,-24.7302246,0.039,0.557
03321132202113,17.1092924,-25.1477051,-0.654,0.587
03321313001120,15.2311894,-23.6315918,0.535,0.588
03321132221302,16.8571194,-25.0378418,-0.733,0.581
03321313003123,15.0402957,-23.6096191,0.437,0.569
03321313012203,14.9978516,-23.5217285,0.346,0.564
03321313000331,15.1463690,-23.7414551,0.232,0.591
03321312121032,14.8704688,-24.3786621,-0.255,0.620
03321313011310,15.1887835,-23.2360840,0.130,0.487
03321132221131,16.9201944,-24.9719238,-0.401,0.622
03321310101033,16.5624922,-24.3566895,0.993,0.647
03321313001331,15.1463690,-23.5656738,0.206,0.598
03321310101112,16.6046096,-24.2907715,0.230,0.601
03321132202121,17.0882909,-25.1916504,-0.163,0.570
03321313011313,15.1675773,-23.2141113,-0.232,0.575
03321132202333,16.9832482,-25.1477051,-0.498,0.469
03321312121010,14.9341696,-24.3786621,0.036,0.528
03321313003311,15.0190747,-23.5656738,0.777,0.606
03321313100231,15.1463690,-23.1262207,-0.065,0.590
03321312120101,14.9341696,-24.4885254,-0.011,0.551
03321313001012,15.2523892,-23.6755371,0.796,0.612
