quadkey,latitude,longitude,rwi,error
03333022312100,6.1296313,-10.0964355,0.271,0.307
03333023130313,6.5445599,-8.6242676,-0.562,0.268
03333020220303,7.2425974,-11.1291504,-0.501,0.262
03333023212320,5.9985331,-9.3933105,-0.444,0.281
03333023222313,5.6706511,-9.6789551,-0.352,0.290
03333021322312,7.0681852,-8.9978027,-0.587,0.285
03333022111021,6.9591440,-9.9865723,-0.405,0.264
03333022131111,6.6536952,-9.8547363,-0.562,0.278
03333022133302,6.3698938,-9.9206543,-0.569,0.265
03333022013323,6.6755194,-10.6018066,-0.118,0.274
03333021230100,7.3515708,-9.3933105,-0.553,0.263
03333023222021,5.7362428,-9.8107910,-0.365,0.282
03333023021231,6.5227299,-9.5910645,-0.552,0.269
03333022103223,6.6755194,-10.3381348,-0.244,0.286
03333023231312,5.8455454,-9.1735840,-0.145,0.280
03333023230203,5.8455454,-9.4592285,-0.240,0.273
03333022013213,6.7191648,-10.6457520,-0.490,0.269
03333023201212,6.1951683,-9.6130371,-0.370,0.271
03333021003020,8.1788678,-9.6569824,-0.688,0.262
03333021001212,8.2875987,-9.6130371,-0.405,0.275
03333022301202,6.1951683,-10.3601074,-0.334,0.277
03333210302021,4.6859294,-7.7014160,-0.201,0.275
03333210320012,4.5326183,-7.6794434,-0.614,0.325
03333022111010,7.0027636,-9.9645996,-0.531,0.270
03333023031103,6.6318701,-9.1955566,-0.512,0.274
03333023213201,6.0422360,-9.2834473,0.298,0.273
03333022103322,6.6755194,-10.2722168,-0.620,0.292
03333020323032,7.1117945,-10.3161621,-0.353,0.265
03333201010222,5.4519589,-9.4812012,0.030,0.291
03333021323012,7.1553996,-8.9099121,-0.358,0.277
03333023223230,5.6487856,-9.6130371,-0.160,0.283
03333022021000,6.6536952,-11.0632324,-0.386,0.272
03332133111031,6.9591440,-11.3488770,-0.569,0.268
03333023001100,7.0027636,-9.5690918,0.837,0.433
03333023203031,6.0859354,-9.5910645,-0.910,0.274
03333022100003,6.9809543,-10.5139160,-0.230,0.267
03333022101232,6.8500775,-10.3161621,-0.297,0.272
03333210300303,4.7954168,-7.6135254,-0.487,0.283
03333030222322,7.0245718,-8.3386230,-0.512,0.280
03333022033100,6.4790672,-10.6237793,-0.539,0.276
03333022103333,6.6755194,-10.2062988,-0.164,0.428
03333023002102,6.8064439,-9.7448730,-0.725,0.295
03333023110310,6.9155204,-8.6462402,-0.427,0.268
03333021323223,7.0245718,-8.9318848,-0.617,0.274
03333022123021,6.4354006,-10.3381348,-0.607,0.297
03333023000121,6.9591440,-9.7229004,-0.246,0.267
03333022002130,6.7846256,-11.1071777,-0.738,0.269
03333021231011,7.3515708,-9.2395020,-0.333,0.266
03333021332313,7.0681852,-8.6242676,-0.379,0.275
03333210320132,4.4888091,-7.5915527,-0.625,0.280
03333210231122,4.4888091,-7.8112793,-0.266,0.279
03333022003111,6.8282612,-10.9094238,-0.127,0.268
03333022133332,6.3262180,-9.8767090,-0.466,0.266
03333210302123,4.6640299,-7.6135254,0.005,0.289
03333030222010,7.1772006,-8.3825684,-0.079,0.270
03333022003023,6.7628064,-11.0412598,-0.319,0.272
03333021002103,8.2006163,-9.7229004,0.058,0.264
03333022000033,6.9373327,-11.1730957,-0.468,0.269
03333022000031,6.9591440,-11.1730957,-1.034,0.268
03333022133320,6.3480564,-9.9206543,-0.829,0.268
03333022100002,6.9809543,-10.5358887,-0.633,0.268
03333210021112,5.2331870,-8.1188965,-0.415,0.275
03333022032331,6.3480564,-10.7336426,1.270,0.441
03333022131132,6.5882169,-9.8767090,-0.340,0.268
03333201122310,4.9924497,-8.9978027,-0.474,0.334
03333022110313,6.8937071,-10.0305176,-0.680,0.265
03333022301010,6.3043786,-10.3161621,0.206,0.282
03333022211012,6.2825384,-10.6677246,1.144,0.432
03333210030303,5.1456567,-7.9650879,-0.371,0.273
03333020111013,8.3745618,-9.9426270,-0.466,0.278
03333023222230,5.6487856,-9.7888184,-0.533,0.297
03333201121210,5.1675404,-8.9099121,-1.030,0.283
03333021210211,7.6129974,-9.4152832,-0.784,0.267
03333022300133,6.2388552,-10.3820801,0.147,0.388
03333023211032,6.2388552,-9.2614746,-0.822,0.276
03333023221212,5.8455454,-9.6130371,-0.728,0.294
03333032203233,5.9766803,-8.1848145,-0.098,0.384
03333032000002,6.9809543,-8.4265137,-0.379,0.278
03333020111112,8.3745618,-9.8767090,-0.186,0.328
03333020110132,8.3310827,-10.0524902,-0.600,0.280
03333022113231,6.6973426,-9.9426270,-0.557,0.279
03333032210021,6.2606973,-8.0529785,-0.615,0.275
03333022133313,6.3698938,-9.8547363,-0.754,0.267
03333022330103,5.9329721,-10.0744629,-0.080,0.286
03333021023302,7.7654229,-9.5690918,-0.713,0.265
03333022111133,6.9373327,-9.8547363,-0.398,0.269
03332133113331,6.6973426,-11.2609863,-0.350,0.275
03333022133232,6.3262180,-9.9645996,-0.664,0.271
03333022131233,6.5008990,-9.9426270,-0.385,0.266
03333022133213,6.3698938,-9.9426270,-0.808,0.268
03333022113301,6.7409861,-9.8986816,-0.658,0.268
03333021313303,7.4169421,-8.4924316,-0.110,0.278
03333020111033,8.3310827,-9.9426270,-0.459,0.260
03333022101110,7.0027636,-10.2282715,-0.623,0.267
03333022331303,5.8455454,-9.8986816,-0.513,0.390
03333032321222,5.8018269,-7.5476074,-0.458,0.267
03333022132101,6.4790672,-10.0744629,-0.423,0.271
03333022103203,6.7191648,-10.3381348,-0.132,0.280
03333022300200,6.2170122,-10.5358887,0.636,0.395
03333201123201,4.9924497,-8.9318848,0.194,0.352
03333022121303,6.5445599,-10.2502441,-0.036,0.286
03333022110010,7.0027636,-10.1403809,-0.072,0.263
03333023020130,6.6100440,-9.7009277,-0.521,0.269
03333022130000,6.6536952,-10.1843262,-0.576,0.292
03333020332103,7.1553996,-10.0744629,-0.865,0.275
03333021003223,8.0701072,-9.6350098,0.034,0.274
03333020221000,7.3515708,-11.0632324,0.015,0.252
03333022033123,6.4135660,-10.6018066,-0.059,0.321
03333021022301,7.7871935,-9.7229004,-0.484,0.378
03333020222032,7.1117945,-11.1950684,-0.820,0.262
03333023223210,5.6925158,-9.6130371,-0.133,0.349
03333021212003,7.5040887,-9.4592285,0.059,0.275
03333210211111,4.9048867,-7.7453613,-0.377,0.281
03333032212000,6.1296313,-8.0749512,-0.041,0.267
03333210322013,4.3573658,-7.6574707,-0.029,0.283
03333210021133,5.1894234,-8.0969238,-0.096,0.282
03333210302212,4.6202287,-7.6794434,-0.159,0.277
03333023020002,6.6318701,-9.8327637,-0.560,0.275
03333022013133,6.7628064,-10.5578613,-0.567,0.271
03333022103002,6.8064439,-10.3601074,1.071,0.449
03333032212203,6.0203850,-8.0529785,-0.104,0.310
03333022211022,6.2388552,-10.7116699,0.224,0.388
03333023011112,6.9809543,-9.1735840,-0.197,0.285
03333022033231,6.3480564,-10.6457520,0.816,0.384
03333021311003,7.6783293,-8.5803223,-0.481,0.269
03333023110003,6.9809543,-8.7561035,-0.416,0.270
03333022331021,5.9111167,-9.9865723,-0.013,0.401
03333210033212,4.9705600,-7.8552246,-0.697,0.268
03333021023112,7.8524985,-9.5251465,-0.185,0.266
03333023020010,6.6536952,-9.7888184,-0.525,0.273
03333023110232,6.8500775,-8.7341309,-0.600,0.268
03333021230303,7.2425974,-9.3713379,-0.462,0.265
03333022031302,6.5445599,-10.6237793,-0.308,0.271
03333023002103,6.8064439,-9.7229004,-0.772,0.313
03333023001223,6.8500775,-9.6350098,-0.741,0.268
03333023223100,5.7799663,-9.5690918,-0.357,0.279
03333020031111,8.0483515,-10.5578613,-0.511,0.262
03333023033200,6.3917304,-9.3054199,-0.502,0.284
03333201003011,5.4300853,-9.5910645,-0.293,0.296
03333021233300,7.0899903,-9.2175293,-0.788,0.279
03333023222322,5.6269192,-9.7448730,-0.216,0.281
03333021030210,7.9613173,-9.4372559,-0.830,0.284
03333022133201,6.3917304,-9.9865723,-0.418,0.269
03333022333132,5.7143797,-9.8767090,-0.772,0.279
03333021021010,8.0483515,-9.6130371,-0.288,0.268
03333032002211,6.7409861,-8.3605957,-0.253,0.273
03333023101313,6.8937071,-8.8000488,-0.250,0.277
03333020101320,8.2658549,-10.2722168,0.338,0.257
03333020230312,7.2425974,-10.7556152,-0.866,0.266
03333032002201,6.7409861,-8.4045410,-0.592,0.266
03333023010131,6.9591440,-9.3273926,-0.265,0.275
03333022112322,6.6755194,-10.0964355,-0.237,0.269
03333022111221,6.8718928,-9.9865723,-0.275,0.265
03333022120003,6.6318701,-10.5139160,-0.428,0.273
03333022123123,6.4135660,-10.2502441,-0.218,0.282
03333023311222,6.1514779,-8.6022949,-0.631,0.278
03333023102232,6.6755194,-9.0856934,-0.215,0.271
03333022131021,6.6100440,-9.9865723,-0.693,0.286
03333022111203,6.8937071,-9.9865723,-0.180,0.280
03333030222232,7.0245718,-8.3825684,-0.521,0.268
03333021330010,7.3515708,-8.7341309,-0.281,0.343
03333021330312,7.2425974,-8.6462402,-0.287,0.278
03333022122233,6.3262180,-10.4699707,0.021,0.318
03333023001212,6.8937071,-9.6130371,-0.569,0.271
03333022031001,6.6536952,-10.6896973,0.224,0.276
03333023302112,6.1077838,-8.9978027,-0.727,0.272
03333022001203,6.8937071,-11.0412598,-0.392,0.266
03333021323322,7.0245718,-8.8659668,0.386,0.278
03333021030201,7.9613173,-9.4592285,-0.369,0.269
03333022330101,5.9548266,-10.0744629,-0.356,0.282
03333023223010,5.7799663,-9.6130371,-0.463,0.283
03333022313211,6.0422360,-9.9426270,-1.022,0.277
03333021322103,7.1553996,-9.0197754,-0.487,0.273
03333021021132,7.9830776,-9.5251465,0.042,0.278
03333023112010,6.8282612,-8.7341309,-0.548,0.267
03333022130120,6.6100440,-10.0964355,-0.079,0.285
03333022333113,5.7581050,-9.8547363,-0.655,0.278
03333021000011,8.3962996,-9.7668457,-0.040,0.284
03333021210010,7.7001044,-9.4372559,-0.322,0.270
03333022312001,6.1296313,-10.1623535,-0.265,0.349
03333020330310,7.2643942,-10.0524902,-0.461,0.268
03333023101131,6.9591440,-8.8000488,-0.484,0.276
03333022311021,6.2606973,-9.9865723,-0.520,0.272
03333022130300,6.5663889,-10.0964355,-0.432,0.275
03333020123223,7.7218784,-10.3381348,-1.159,0.268
03333023110013,6.9809543,-8.7121582,-0.214,0.270
03333022002031,6.7846256,-11.1730957,-0.771,0.274
03333023111102,6.9809543,-8.5144043,-0.605,0.273
03333022131333,6.5008990,-9.8547363,-0.433,0.283
03333022103311,6.7409861,-10.2062988,-0.558,0.271
03333022303131,6.0859354,-10.2062988,0.070,0.402
03333210230112,4.5326183,-7.9431152,-0.186,0.288
03333023103321,6.6973426,-8.8439941,0.060,0.271
03333022122302,6.3698938,-10.4479980,-0.090,0.274
03333023012202,6.7191648,-9.4812012,-0.193,0.276
03333020110320,8.2658549,-10.0964355,-0.449,0.285
03333201123121,5.0362268,-8.8439941,-0.290,0.277
03333210203322,4.5764249,-8.1628418,-0.549,0.286
03333021312131,7.4823037,-8.6242676,0.189,0.300
03333210213112,4.7078283,-7.7673340,-0.334,0.283
03333022010210,6.9155204,-10.8435059,-0.338,0.274
03333201010031,5.5613152,-9.4152832,-0.637,0.283
03333022102102,6.8064439,-10.4479980,-0.332,0.283
03333022012213,6.7191648,-10.8215332,-0.293,0.334
03333022331120,5.9111167,-9.9206543,-0.148,0.289
03333022033133,6.4135660,-10.5578613,0.084,0.396
03333021210011,7.7001044,-9.4152832,-0.151,0.270
03333020332013,7.1553996,-10.1184082,-0.479,0.274
03333022011301,6.9155204,-10.6018066,-0.825,0.274
03333022300132,6.2388552,-10.4040527,0.247,0.355
03333210212322,4.5764249,-7.9870605,-0.902,0.295
03333022301310,6.2170122,-10.2282715,-0.082,0.289
03333032222323,5.6269192,-8.3166504,-0.517,0.286
03333023021202,6.5445599,-9.6569824,-0.489,0.267
03333021023002,7.8524985,-9.6569824,-0.761,0.260
03333201101233,5.4519589,-8.8879395,-0.557,0.292
03333023001230,6.8718928,-9.6130371,-0.489,0.269
03333022112222,6.6755194,-10.1843262,-0.092,0.298
03333023212211,6.0422360,-9.4152832,-0.282,0.281
03333022000221,6.8718928,-11.2170410,-0.131,0.272
03333023111031,6.9591440,-8.5363770,-0.509,0.280
03333023121003,6.6318701,-8.9318848,-0.455,0.276
03333022032311,6.3917304,-10.7336426,0.924,0.413
03333020332310,7.0899903,-10.0524902,-0.331,0.269
03333210021103,5.2331870,-8.1408691,-0.526,0.275
03333023122113,6.4572344,-8.9758301,-0.728,0.268
03333023011323,6.8500775,-9.1955566,-0.363,0.280
03333021310321,7.5694372,-8.6682129,-0.699,0.276
03333032232320,5.6487856,-7.9870605,-0.306,0.270
03333023202301,6.0422360,-9.7229004,-0.517,0.279
03333210302022,4.6640299,-7.7233887,-0.293,0.276
03333020333102,7.1553996,-9.9206543,-0.414,0.273
03333023200001,6.3043786,-9.8107910,-0.765,0.302
03333032211023,6.2388552,-7.8771973,-1.024,0.265
03333023321100,5.9548266,-8.8659668,-0.581,0.267
03333210122330,4.9486696,-7.5915527,-0.761,0.272
03333022132020,6.4354006,-10.1843262,-0.329,0.273
03333023001333,6.8500775,-9.5031738,-0.278,0.280
03333022132212,6.3698938,-10.1403809,-0.533,0.278
03333021023111,7.8742645,-9.5031738,-0.292,0.266
03333022100132,6.9373327,-10.4040527,-0.532,0.267
03333023211021,6.2606973,-9.2834473,0.046,0.271
03333021202103,7.5040887,-9.7229004,-0.852,0.269
03333210021120,5.2113056,-8.1628418,-0.955,0.277
03333020300032,7.6347758,-10.4919434,-0.565,0.261
03333022123210,6.3917304,-10.3161621,-0.140,0.275
03333021322313,7.0681852,-8.9758301,-0.884,0.270
03333021223203,7.0681852,-9.6350098,-0.492,0.269
03333020120110,8.0483515,-10.4040527,-0.305,0.259
03333023110103,6.9809543,-8.6682129,-0.068,0.270
03333021330331,7.2207995,-8.6242676,-0.500,0.273
03333022311030,6.2606973,-9.9645996,-0.515,0.273
03333023221202,5.8455454,-9.6569824,-0.399,0.283
03333002333230,8.4397714,-9.9645996,-0.437,0.259
03333021001301,8.3093413,-9.5471191,-0.406,0.264
03333023010112,6.9809543,-9.3493652,-0.432,0.274
03333023120121,6.6100440,-9.0197754,-0.296,0.274
03333021222122,7.1117945,-9.7448730,-0.231,0.272
03333032210223,6.1514779,-8.0529785,-0.603,0.273
03333020320021,7.3079846,-10.5139160,0.369,0.299
03333210012322,5.2769476,-7.9870605,-0.427,0.280
03333023021332,6.5008990,-9.5251465,-0.638,0.281
03333020321033,7.2861900,-10.2941895,-0.546,0.274
03333021322112,7.1553996,-8.9978027,-0.487,0.276
03333023121220,6.5227299,-8.9538574,-0.440,0.272
03333022313011,6.1296313,-9.9426270,-0.555,0.276
03333022211032,6.2388552,-10.6677246,1.730,0.406
03333022130321,6.5227299,-10.0744629,-0.560,0.273
03333022113030,6.7846256,-9.9645996,-0.210,0.334
03333022033012,6.4572344,-10.6677246,-0.099,0.368
03333022001130,6.9591440,-10.9313965,-0.232,0.267
03333020222221,7.0463790,-11.2170410,-0.212,0.266
03333032230122,5.8892605,-7.9870605,-0.699,0.266
03333022101212,6.8937071,-10.3161621,-0.341,0.276
03333022113102,6.8064439,-9.9206543,-0.127,0.353
03333021032000,7.8742645,-9.4812012,-0.326,0.275
03333023000013,6.9809543,-9.7668457,-0.790,0.273
03333020110130,8.3528229,-10.0524902,-0.322,0.260
03333021222132,7.1117945,-9.7009277,-0.696,0.268
03333022032031,6.4354006,-10.8215332,0.516,0.374
03333022103320,6.6973426,-10.2722168,-0.421,0.276
03333023202020,6.0859354,-9.8327637,0.212,0.274
03333021331030,7.3079846,-8.5583496,-0.464,0.269
03333023210211,6.2170122,-9.4152832,-0.509,0.278
03333023220103,5.9329721,-9.7229004,-0.664,0.282
03333022111233,6.8500775,-9.9426270,-0.370,0.266
03333023202121,6.0859354,-9.7229004,-0.688,0.279
03333020132010,7.8742645,-10.1403809,-0.255,0.269
03333022000203,6.8937071,-11.2170410,-0.508,0.268
03333210213320,4.5983271,-7.8112793,-0.628,0.288
03333022311312,6.1951683,-9.8767090,-0.299,0.276
03333023100130,6.9591440,-8.9978027,-0.465,0.316
03333022010103,6.9809543,-10.7775879,-0.271,0.303
03333023112131,6.7846256,-8.6242676,-0.569,0.264
03333022210130,6.2606973,-10.7556152,-0.017,0.405
03333023120111,6.6536952,-8.9758301,-0.460,0.281
03333023110302,6.8937071,-8.6901855,-0.062,0.265
03333022313023,6.0640861,-9.9865723,-0.702,0.282
03333210001003,5.5831840,-8.2287598,-0.030,0.269
03333020311300,7.6129974,-9.9206543,-0.545,0.269
03333002332331,8.4397714,-10.0305176,-0.689,0.264
03333020112021,8.1788678,-10.1623535,-0.256,0.262
03333201003110,5.4300853,-9.5251465,-0.625,0.294
03333210213020,4.6859294,-7.8991699,-0.403,0.278
03333022301311,6.2170122,-10.2062988,-0.435,0.288
03333023010011,7.0027636,-9.4152832,-0.108,0.317
03333021333110,7.1772006,-8.4704590,-0.510,0.277
03333023002110,6.8282612,-9.7009277,-0.745,0.274
03333023001120,6.9591440,-9.5690918,-0.683,0.306
03333022032302,6.3698938,-10.7995605,1.388,0.451
03333021030033,7.9830776,-9.4152832,-0.508,0.267
03333020313220,7.3951528,-10.0085449,-0.629,0.267
03333021330111,7.3515708,-8.6242676,-0.568,0.277
